Judge,Cluster,Week,Session Number,Position,Brew,Temp.x,TDS.x,PE.x,Dose,Setting,Grind,Empty Carafe,Full Carafe,Brew Mass,TDS__1,Percent Extraction,pH,Initial NaOH,Final NaOH,Titration pH,Volume,Brew Temperature,Pour Temp,90Sec Temp,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,Purchase.intent
4,1,2,7,8,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1790.2,4590.6,2800.4,1.5,20.23410405,5.04,12.9,19.6,8.19,6.7,82.6,72,67.7,7,4,3,4,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
4,1,3,13,9,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.2,4623.6,2829.4,1.47,23.61850085,5.03,8.1,14.7,8.21,6.6,81.1,69.2,62.5,8,3,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
4,1,3,13,5,93-1.0-16,High,Low,Low,176.1,2SM,5,1777.7,4608.3,2830.6,0.99,15.91308348,5.04,9.1,13.7,8.19,4.6,85.8,71.5,64.8,4,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4,1,3,13,1,93-1.0-20,High,Low,Medium,140.3,3LG,3,1768.6,4628.9,2860.3,1.02,20.79476835,5.07,13.9,18.4,8.21,4.5,86,68,66.1,8,4,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
4,1,2,7,9,93-1.0-24,High,Low,High,120,4LG,3,1779.8,4644.6,2864.8,1.04,24.82826667,5.07,5.4,10,8.18,4.6,83.3,70.2,64.2,8,4,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
4,1,1,1,5,93-1.25-16,High,Medium,Low,215.3,5SM,5,1790.8,4583.7,2792.9,1.33,17.25293544,5.06,18.5,24.4,8.19,5.9,81.8,68.8,64.9,8,2,3,2,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
4,1,3,13,10,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1784.8,4565.1,2780.3,1.33,20.99829074,5.03,3.1,8.8,8.2,5.7,84.6,70.4,65.4,4,3,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
4,1,2,7,10,93-1.25-24,High,Medium,High,150,14SM,3,1793.2,4614,2820.8,1.22,22.94250667,5.05,10.2,15.5,8.2,5.3,84.7,71.7,65.4,8,5,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
4,1,2,7,1,93-1.5-16,High,High,Low,265,6LG,5,1803.2,4530.2,2727,1.57,16.15618868,5.03,15.6,23,8.19,7.4,84.2,72.1,67.2,8,3,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
4,1,1,1,4,93-1.5-20,High,High,Medium,207.6,4SM,4,1785.2,4547.5,2762.3,1.49,19.82575626,5.05,11,17.8,8.21,6.8,81.9,67.5,62.9,8,3,3,3,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5
4,1,1,1,6,93-1.5-24,High,High,High,176.1,4LG,3,1781.6,4551,2769.4,1.43,22.48859739,5.04,2.2,8.5,8.19,6.3,77.6,67.4,61,7,3,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
5,1,3,13,4,87-1.0-16,Low,Low,Low,176.1,1SM,5,1769.3,4598.4,2829.1,1.05,16.86856899,5.05,13.3,18.3,8.2,5,81.1,67,63.5,7,3,3,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
5,1,2,7,4,87-1.0-20,Low,Low,Medium,145,6LG,3,1765.3,4602.3,2837,1.03,20.15248276,5.1,15.2,19.7,8.19,4.5,81.3,67.8,61.4,7,4,3,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
5,1,3,13,3,87-1.0-24,Low,Low,High,119,4LG,3,1791,4675.1,2884.1,0.96,23.26668908,5.11,18.5,22.6,8.2,4.1,78.6,66.3,61.5,7,4,4,4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3
5,1,2,7,3,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1774.1,4653.4,2879.3,1.31,17.51919647,5.05,2.9,9.2,8.19,6.3,80.3,69,63.4,8,3,3,4,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3
5,1,3,13,1,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4651.3,2869.2,1.27,20.69212947,5.02,7.3,13.1,8.21,5.8,80.8,66.9,62.1,7,3,3,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5,1,2,7,8,87-1.25-24,Low,Medium,High,150,13SM,4,1793.7,4694.8,2901.1,1.24,23.98242667,5.08,9.5,15,8.2,5.5,79.7,60.8,57.8,9,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5,1,1,1,7,87-1.5-16,Low,High,Low,252.7,5LG,5,1798.3,4588.8,2790.5,1.48,16.34325287,5.01,5.4,13.1,n/a,7.7,77.9,66,61,7,3,3,4,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3
5,1,1,1,8,87-1.5-20,Low,High,Medium,207.6,5LG,3,1776.5,4553.5,2777,1.47,19.66372832,5.1,13.4,20.4,n/a,7,77.8,65.2,62.4,7,4,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4
5,1,3,13,8,87-1.5-24,Low,High,High,176.1,4LG,3,1798.4,4641.9,2843.5,1.43,23.090318,4.98,0.3,7.1,8.21,6.8,78.7,67.1,64,4,3,4,3,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2
5,1,1,1,3,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1805.4,4669.3,2863.9,0.99,16.10028961,5.07,20.8,25.4,n/a,4.6,80.2,68.7,62,7,3,3,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
5,1,1,1,2,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.4,4643.2,2872.8,1.04,20.60491034,5.08,6.5,11,8.18,4.5,79.7,70.1,63.9,8,3,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
5,1,3,13,2,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.3,4692,2916.7,0.96,23.12165153,5.07,14.9,19.1,8.21,4.2,82.7,70,65.1,6,3,3,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2
5,1,2,7,9,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1781.7,4601.6,2819.9,1.27,16.63387366,5.05,1.1,7,8.21,5.9,82.1,70.6,64.4,7,3,3,4,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5,1,1,1,1,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1761.8,4588.2,2826.4,1.27,20.38346394,5.08,0.5,6.3,n/a,5.8,79.6,68.3,63.2,7,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
5,1,2,7,5,90-1.25-24,Medium,Medium,High,149,4LG,3,1782,4643.9,2861.9,1.26,24.20130201,5.1,7.3,12.7,8.22,5.4,82.2,70.8,63.8,8,4,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
5,1,3,13,6,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.8,4544.9,2782.1,1.59,17.50510091,4.98,0.3,7.9,8.19,7.6,81.4,68.6,59.6,8,4,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5,1,2,7,10,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1790.2,4590.6,2800.4,1.5,20.23410405,5.04,12.9,19.6,8.19,6.7,82.6,72,67.7,7,4,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
5,1,3,13,9,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.2,4623.6,2829.4,1.47,23.61850085,5.03,8.1,14.7,8.21,6.6,81.1,69.2,62.5,7,3,3,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
5,1,3,13,7,93-1.0-16,High,Low,Low,176.1,2SM,5,1777.7,4608.3,2830.6,0.99,15.91308348,5.04,9.1,13.7,8.19,4.6,85.8,71.5,64.8,8,3,3,3,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,4
5,1,3,13,10,93-1.0-20,High,Low,Medium,140.3,3LG,3,1768.6,4628.9,2860.3,1.02,20.79476835,5.07,13.9,18.4,8.21,4.5,86,68,66.1,7,5,4,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4
5,1,2,7,6,93-1.0-24,High,Low,High,120,4LG,3,1779.8,4644.6,2864.8,1.04,24.82826667,5.07,5.4,10,8.18,4.6,83.3,70.2,64.2,9,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
5,1,1,1,4,93-1.25-16,High,Medium,Low,215.3,5SM,5,1790.8,4583.7,2792.9,1.33,17.25293544,5.06,18.5,24.4,8.19,5.9,81.8,68.8,64.9,6,3,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
5,1,3,13,5,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1784.8,4565.1,2780.3,1.33,20.99829074,5.03,3.1,8.8,8.2,5.7,84.6,70.4,65.4,8,3,3,3,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4
5,1,2,7,1,93-1.25-24,High,Medium,High,150,14SM,3,1793.2,4614,2820.8,1.22,22.94250667,5.05,10.2,15.5,8.2,5.3,84.7,71.7,65.4,7,3,3,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5,1,2,7,7,93-1.5-16,High,High,Low,265,6LG,5,1803.2,4530.2,2727,1.57,16.15618868,5.03,15.6,23,8.19,7.4,84.2,72.1,67.2,9,4,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
5,1,1,1,6,93-1.5-20,High,High,Medium,207.6,4SM,4,1785.2,4547.5,2762.3,1.49,19.82575626,5.05,11,17.8,8.21,6.8,81.9,67.5,62.9,8,3,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
5,1,1,1,5,93-1.5-24,High,High,High,176.1,4LG,3,1781.6,4551,2769.4,1.43,22.48859739,5.04,2.2,8.5,8.19,6.3,77.6,67.4,61,9,3,3,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,5
6,2,3,13,9,87-1.0-16,Low,Low,Low,176.1,1SM,5,1769.3,4598.4,2829.1,1.05,16.86856899,5.05,13.3,18.3,8.2,5,81.1,67,63.5,8,3,3,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5
6,2,2,7,10,87-1.0-20,Low,Low,Medium,145,6LG,3,1765.3,4602.3,2837,1.03,20.15248276,5.1,15.2,19.7,8.19,4.5,81.3,67.8,61.4,4,5,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
6,2,3,13,7,87-1.0-24,Low,Low,High,119,4LG,3,1791,4675.1,2884.1,0.96,23.26668908,5.11,18.5,22.6,8.2,4.1,78.6,66.3,61.5,6,3,3,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
6,2,2,7,8,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1774.1,4653.4,2879.3,1.31,17.51919647,5.05,2.9,9.2,8.19,6.3,80.3,69,63.4,7,3,3,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
6,2,3,13,3,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4651.3,2869.2,1.27,20.69212947,5.02,7.3,13.1,8.21,5.8,80.8,66.9,62.1,5,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
6,2,2,7,9,87-1.25-24,Low,Medium,High,150,13SM,4,1793.7,4694.8,2901.1,1.24,23.98242667,5.08,9.5,15,8.2,5.5,79.7,60.8,57.8,5,4,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
6,2,1,1,3,87-1.5-16,Low,High,Low,252.7,5LG,5,1798.3,4588.8,2790.5,1.48,16.34325287,5.01,5.4,13.1,n/a,7.7,77.9,66,61,5,4,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
6,2,1,1,2,87-1.5-20,Low,High,Medium,207.6,5LG,3,1776.5,4553.5,2777,1.47,19.66372832,5.1,13.4,20.4,n/a,7,77.8,65.2,62.4,7,3,3,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
6,2,3,13,8,87-1.5-24,Low,High,High,176.1,4LG,3,1798.4,4641.9,2843.5,1.43,23.090318,4.98,0.3,7.1,8.21,6.8,78.7,67.1,64,7,4,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,4
6,2,1,1,7,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1805.4,4669.3,2863.9,0.99,16.10028961,5.07,20.8,25.4,n/a,4.6,80.2,68.7,62,7,4,3,4,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3
6,2,1,1,8,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.4,4643.2,2872.8,1.04,20.60491034,5.08,6.5,11,8.18,4.5,79.7,70.1,63.9,7,4,2,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
6,2,3,13,5,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.3,4692,2916.7,0.96,23.12165153,5.07,14.9,19.1,8.21,4.2,82.7,70,65.1,4,4,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
6,2,2,7,1,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1781.7,4601.6,2819.9,1.27,16.63387366,5.05,1.1,7,8.21,5.9,82.1,70.6,64.4,3,4,4,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
6,2,1,1,9,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1761.8,4588.2,2826.4,1.27,20.38346394,5.08,0.5,6.3,n/a,5.8,79.6,68.3,63.2,7,3,3,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
6,2,2,7,2,90-1.25-24,Medium,Medium,High,149,4LG,3,1782,4643.9,2861.9,1.26,24.20130201,5.1,7.3,12.7,8.22,5.4,82.2,70.8,63.8,7,3,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4
6,2,3,13,4,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.8,4544.9,2782.1,1.59,17.50510091,4.98,0.3,7.9,8.19,7.6,81.4,68.6,59.6,3,3,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
6,2,2,7,3,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1790.2,4590.6,2800.4,1.5,20.23410405,5.04,12.9,19.6,8.19,6.7,82.6,72,67.7,4,3,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
6,2,3,13,10,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.2,4623.6,2829.4,1.47,23.61850085,5.03,8.1,14.7,8.21,6.6,81.1,69.2,62.5,3,4,3,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6,2,3,13,6,93-1.0-16,High,Low,Low,176.1,2SM,5,1777.7,4608.3,2830.6,0.99,15.91308348,5.04,9.1,13.7,8.19,4.6,85.8,71.5,64.8,6,5,2,3,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
6,2,3,13,2,93-1.0-20,High,Low,Medium,140.3,3LG,3,1768.6,4628.9,2860.3,1.02,20.79476835,5.07,13.9,18.4,8.21,4.5,86,68,66.1,4,5,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,2,2,7,4,93-1.0-24,High,Low,High,120,4LG,3,1779.8,4644.6,2864.8,1.04,24.82826667,5.07,5.4,10,8.18,4.6,83.3,70.2,64.2,4,4,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,1,1,6,93-1.25-16,High,Medium,Low,215.3,5SM,5,1790.8,4583.7,2792.9,1.33,17.25293544,5.06,18.5,24.4,8.19,5.9,81.8,68.8,64.9,6,4,2,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6,2,3,13,1,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1784.8,4565.1,2780.3,1.33,20.99829074,5.03,3.1,8.8,8.2,5.7,84.6,70.4,65.4,8,3,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4
6,2,2,7,5,93-1.25-24,High,Medium,High,150,14SM,3,1793.2,4614,2820.8,1.22,22.94250667,5.05,10.2,15.5,8.2,5.3,84.7,71.7,65.4,4,5,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
6,2,2,7,6,93-1.5-16,High,High,Low,265,6LG,5,1803.2,4530.2,2727,1.57,16.15618868,5.03,15.6,23,8.19,7.4,84.2,72.1,67.2,4,5,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3
6,2,1,1,4,93-1.5-20,High,High,Medium,207.6,4SM,4,1785.2,4547.5,2762.3,1.49,19.82575626,5.05,11,17.8,8.21,6.8,81.9,67.5,62.9,7,4,3,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
6,2,1,1,5,93-1.5-24,High,High,High,176.1,4LG,3,1781.6,4551,2769.4,1.43,22.48859739,5.04,2.2,8.5,8.19,6.3,77.6,67.4,61,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,2,3,13,1,87-1.0-16,Low,Low,Low,176.1,1SM,5,1769.3,4598.4,2829.1,1.05,16.86856899,5.05,13.3,18.3,8.2,5,81.1,67,63.5,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5
7,2,2,11,4,87-1.0-20,Low,Low,Medium,145,6LG,3,1764.6,4571.4,2806.8,1.005,19.45402759,5.11,1,5.4,8.21,4.4,81.9,70.6,65.8,7,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5
7,2,3,13,7,87-1.0-24,Low,Low,High,119,4LG,3,1791,4675.1,2884.1,0.96,23.26668908,5.11,18.5,22.6,8.2,4.1,78.6,66.3,61.5,6,3,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
7,2,2,11,5,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1779.2,4556.7,2777.5,1.3,16.77078495,5.06,10.5,16.5,8.19,6,80.6,68.1,62.9,6,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
7,2,3,13,8,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4651.3,2869.2,1.27,20.69212947,5.02,7.3,13.1,8.21,5.8,80.8,66.9,62.1,8,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,2,2,11,10,87-1.25-24,Low,Medium,High,150,13SM,4,1795.4,4707.4,2912,1.255,24.36373333,5.12,16.7,22.1,8.21,5.4,78,66.5,62,7,3,3,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4
7,2,1,5,8,87-1.5-16,Low,High,Low,252.7,5LG,5,1799,4586.6,2787.6,1.5,16.54689355,4.97,15.4,22.9,8.19,7.5,79.6,69.2,65.2,4,3,3,4,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2
7,2,1,5,6,87-1.5-20,Low,High,Medium,207.6,5LG,3,1777.3,4570.9,2793.6,1.44,19.37757225,5.04,14.7,21.3,8.19,6.6,80.1,71,65.4,6,3,3,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4
7,2,3,13,4,87-1.5-24,Low,High,High,176.1,4LG,3,1798.4,4641.9,2843.5,1.43,23.090318,4.98,0.3,7.1,8.21,6.8,78.7,67.1,64,4,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7,2,1,5,9,90-1.0-16,Medium,Low,Low,176.1,6LG,5,1806,4697,2891,1,16.41680863,5,0.5,5.4,8.22,4.9,82.8,72.8,67.2,7,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
7,2,1,5,2,90-1.0-20,Medium,Low,Medium,145,6LG,3,1770.6,4657.5,2886.9,1.07,21.30333103,5.12,2.6,7.2,8.21,4.6,83.6,71.5,65.5,8,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
7,2,3,13,2,90-1.0-24,Medium,Low,High,121.1,14SM,3,1775.3,4692,2916.7,0.96,23.12165153,5.07,14.9,19.1,8.21,4.2,82.7,70,65.1,7,3,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7,2,2,11,9,90-1.25-16,Medium,Medium,Low,215.3,5SM,5,1779.1,4610.5,2831.4,1.235,16.24142592,5.03,5.6,11.4,8.19,5.8,82.5,71.5,63.3,6,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4
7,2,1,5,4,90-1.25-20,Medium,Medium,Medium,176.1,12LG,3,1764.1,4598.6,2834.5,1.32,21.24667802,5.08,11.1,17.1,8.19,6,82.8,72.3,65.7,7,4,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
7,2,2,11,3,90-1.25-24,Medium,Medium,High,149,4LG,3,1780.2,4640.8,2860.6,1.245,23.90232886,5.08,11.6,17,8.2,5.4,81.4,71.7,65.4,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5
7,2,3,13,5,90-1.5-16,Medium,High,Low,252.7,5LG,5,1762.8,4544.9,2782.1,1.59,17.50510091,4.98,0.3,7.9,8.19,7.6,81.4,68.6,59.6,4,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
7,2,2,11,8,90-1.5-20,Medium,High,Medium,207.6,5LG,3,1788.1,4578.1,2790,1.495,20.09176301,5.06,3.4,10.1,8.2,6.7,82.1,69.7,64.1,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
7,2,3,13,9,90-1.5-24,Medium,High,High,176.1,4LG,3,1794.2,4623.6,2829.4,1.47,23.61850085,5.03,8.1,14.7,8.21,6.6,81.1,69.2,62.5,7,3,3,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
7,2,3,13,10,93-1.0-16,High,Low,Low,176.1,2SM,5,1777.7,4608.3,2830.6,0.99,15.91308348,5.04,9.1,13.7,8.19,4.6,85.8,71.5,64.8,7,4,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
7,2,3,13,3,93-1.0-20,High,Low,Medium,140.3,3LG,3,1768.6,4628.9,2860.3,1.02,20.79476835,5.07,13.9,18.4,8.21,4.5,86,68,66.1,6,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7,2,2,11,2,93-1.0-24,High,Low,High,120,4LG,3,1774.2,4641.6,2867.4,1.025,24.492375,5.13,17.1,21.3,8.18,4.2,82.5,68.4,63.1,5,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
7,2,1,5,3,93-1.25-16,High,Medium,Low,215.3,5SM,5,1792.3,4583.2,2790.9,1.31,16.98132373,4.94,8.8,15.2,8.2,6.4,85.4,73.9,66.8,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
7,2,3,13,6,93-1.25-20,High,Medium,Medium,176.1,1SM,3,1784.8,4565.1,2780.3,1.33,20.99829074,5.03,3.1,8.8,8.2,5.7,84.6,70.4,65.4,5,3,3,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
7,2,2,11,7,93-1.25-24,High,Medium,High,150,14SM,3,1794.9,4626.9,2832,1.21,22.8448,5.12,4.9,9.8,8.2,4.9,84.5,73.2,67.6,6,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
7,2,2,11,1,93-1.5-16,High,High,Low,265,6LG,5,1800.2,4585,2784.8,1.57,16.49862642,5.02,10,17.1,8.19,7.1,84.8,71.4,64,4,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
7,2,1,5,5,93-1.5-20,High,High,Medium,207.6,4SM,4,1786.1,4530.7,2744.6,1.48,19.56651252,5.02,7.5,14.4,8.2,6.9,83.1,71.9,66.4,7,4,3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2
7,2,1,5,7,93-1.5-24,High,High,High,176.1,4LG,3,1783.3,4530.2,2746.9,1.5,23.39778535,5.05,2.2,8.7,8.22,6.5,82.4,72.2,65.8,5,3,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
8,1,3,13,5,87-1.0-16,Low,Low,Low,176.1,1SM,5,1769.3,4598.4,2829.1,1.05,16.86856899,5.05,13.3,18.3,8.2,5,81.1,67,63.5,6,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
8,1,2,7,2,87-1.0-20,Low,Low,Medium,145,6LG,3,1765.3,4602.3,2837,1.03,20.15248276,5.1,15.2,19.7,8.19,4.5,81.3,67.8,61.4,7,4,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
8,1,3,13,3,87-1.0-24,Low,Low,High,119,4LG,3,1791,4675.1,2884.1,0.96,23.26668908,5.11,18.5,22.6,8.2,4.1,78.6,66.3,61.5,6,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
8,1,2,7,1,87-1.25-16,Low,Medium,Low,215.3,12LG,5,1774.1,4653.4,2879.3,1.31,17.51919647,5.05,2.9,9.2,8.19,6.3,80.3,69,63.4,8,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
8,1,3,13,9,87-1.25-20,Low,Medium,Medium,176.1,12LG,3,1782.1,4651.3,2869.2,1.27,20.69212947,5.02,7.3,13.1,8.21,5.8,80.8,66.9,62.1,7,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
8,1,2,7,6,87-1.25-24,Low,Medium,High,150,13SM,4,1793.7,4694.8,2901.1,1.24,23.98242667,5.08,9.5,15,8.2,5.5,79.7,60.8,57.8,8,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8,1,1,1,6,87-1.5-16,Low,High,Low,252.7,5LG,5,1798.3,4588.8,2790.5,1.48,16.34325287,5.01,5.4,13.1,n/a,7.7,77.9,66,61,7,3,3,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
8,1,1,1,5,87-1.5-20,Low,High,Medium,207.6,5LG,3,1776.5,4553.5,2777,1.47,19.66372832,5.1,13.4,20.4,n/a,7,77.8,65.2,62.4,8,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4
